,states,City,Population,total_crimes,Aggravated Assault,Simple Assault,Intimidation,Murder and Nonnegligent Manslaughter,Negligent Man- slaughter,Justifiable Homicide,Human Trafficking Offenses,Commercial Sex Acts,Involuntary Servitude,Kidnapping/ Abduction,Rape,Sodomy,Sexual Assault With an Object,Fondling,"Sex Offenses, Non- forcible",Incest,Statutory Rape,Arson,Bribery,Burglary/ Breaking & Entering,Counter- feiting/ Forgery,Destruction/ Damage/ Vandalism of Property,Embezzle- ment,Extortion/ Blackmail,False Pretenses/ Swindle/ Confidence Game,Credit Card/ Automated Teller Machine Fraud,Imper- sonation,Welfare Fraud,Wire Fraud,Pocket- picking,Purse- snatching,Shop- lifting,Theft From Building,Theft From Coin Op- erated Machine or Device,Theft From Motor Vehicle,Theft of  Motor  Vehicle Parts or Acces- sories,All Other Larceny,Motor Vehicle Theft,Robbery,Stolen Property Offenses,Drug/ Narcotic Violations,Drug Equipment Violations,Betting/ Wagering,Operating/ Promoting/ Assisting Gambling,Gambling Equipment Violations,Sports Tampering,Por- nography/ Obscene Material,Pros- titution,Assisting or Promoting Prostitution,Purchasing Prostitution,Weapon Law Violations
2936,TENNESSEE,Maynardville,2354,279.0,12,27,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,16,19,0,0,7,1,5,0,0,0,0,21,21,1,11,2,12,10,1,0,47,33,0,0,0,0,0,0,0,0,3
2937,TENNESSEE,McEwen,1686,99.0,2,14,8,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,3,10,0,0,4,1,1,0,0,0,0,7,4,0,7,1,8,4,2,1,7,7,0,0,0,0,0,0,0,0,0
2938,TENNESSEE,McMinnville,13622,1324.0,107,251,31,2,0,0,0,0,0,3,15,2,7,0,1,0,1,5,0,110,38,105,6,1,13,12,27,0,0,0,0,120,214,2,28,7,1,27,5,0,122,49,0,0,0,0,0,0,0,0,12
2939,TENNESSEE,Medina,4182,159.0,5,25,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,17,0,0,5,5,3,0,0,0,0,1,15,0,11,0,8,1,0,0,8,7,0,0,0,0,0,0,0,0,0
2940,TENNESSEE,Memphis,657936,97428.0,7764,17908,8158,135,2,19,23,22,1,398,412,90,34,309,64,0,64,302,0,10260,850,11759,423,11,785,1219,909,6,23,97,98,6725,3886,12,5803,3210,4460,2621,3164,107,3116,705,14,2,4,0,87,305,12,43,1007
2941,TENNESSEE,Middleton,661,20.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0
2942,TENNESSEE,Milan,7827,786.0,49,111,62,0,0,0,0,0,0,0,0,0,0,8,3,1,2,4,0,48,27,51,9,0,39,15,6,0,1,0,0,105,44,1,27,9,55,4,3,0,62,34,0,0,0,0,1,0,0,0,5
2943,TENNESSEE,Millersville,6711,338.0,12,51,19,0,0,0,0,0,0,0,1,0,0,1,3,0,3,0,0,11,7,23,3,0,10,10,6,0,3,0,0,3,12,0,7,4,14,3,4,4,67,47,0,0,0,0,1,0,0,0,9
2944,TENNESSEE,Millington,11061,1516.0,70,202,99,0,0,0,0,0,0,6,4,2,0,9,1,0,1,5,0,108,41,175,11,0,68,35,28,0,0,1,0,157,96,1,127,29,68,30,13,5,69,45,0,0,0,0,1,0,0,0,9
2945,TENNESSEE,Monteagle,1171,93.0,5,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,14,0,0,1,2,0,0,0,0,0,4,5,0,6,0,2,1,0,1,13,9,0,0,0,0,0,0,0,0,3
2946,TENNESSEE,Monterey,2862,122.0,8,16,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,11,1,0,2,1,3,0,0,0,0,5,2,0,9,0,15,5,0,0,16,4,0,0,0,0,0,0,0,0,1
2947,TENNESSEE,Morristown,29377,4248.0,190,559,221,0,0,0,0,0,0,4,10,2,1,12,6,0,6,5,0,208,82,367,55,2,174,138,56,0,0,5,4,515,304,27,156,60,189,98,15,7,462,215,0,0,0,0,11,1,1,0,80
2948,TENNESSEE,Moscow,534,52.0,10,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,2,0,3,0,8,0,0,0,2,1,0,0,0,0,0,0,0,0,1
2949,TENNESSEE,Mountain City,2466,135.0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,5,5,1,0,0,0,1,23,11,0,4,0,12,2,0,1,9,3,0,0,0,0,0,0,0,0,1
2950,TENNESSEE,Mount Carmel,5458,142.0,2,19,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,3,16,1,0,2,2,7,0,0,0,0,2,10,0,7,1,12,6,0,0,9,4,0,0,0,0,0,0,0,0,2
2951,TENNESSEE,Mount Juliet,30609,1374.0,34,189,16,0,0,0,0,0,0,1,3,0,5,0,1,0,1,1,0,51,13,60,19,0,42,39,14,0,0,3,0,244,79,0,110,14,62,11,9,8,214,108,0,0,0,0,1,0,0,0,22
2952,TENNESSEE,Mount Pleasant,4745,341.0,32,80,22,0,0,0,0,0,0,3,3,1,1,0,0,0,0,1,0,13,2,34,0,0,7,2,4,0,1,1,0,4,6,0,4,0,45,5,0,0,47,20,0,0,0,0,0,0,0,0,3
2953,TENNESSEE,Munford,6082,382.0,18,83,20,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,25,7,47,2,0,3,3,10,0,1,2,0,12,21,0,21,0,40,4,1,0,34,17,0,0,0,0,0,0,0,0,6
2954,TENNESSEE,Murfreesboro,123994,12036.0,461,1659,1446,5,0,0,0,0,0,36,40,6,17,28,11,0,11,10,0,785,151,976,43,6,623,287,199,0,8,5,1,1107,601,5,727,171,497,179,147,22,952,695,0,0,0,0,14,22,0,0,83
2955,TENNESSEE,Nashville,658029,83148.0,4863,13158,4840,72,1,2,2,2,0,239,340,125,64,393,39,0,39,53,1,5240,909,7414,530,29,2207,1609,631,2,116,149,95,4929,4063,46,4886,2015,2703,1484,1863,10,8829,5360,8,7,43,7,112,516,13,0,3090
2956,TENNESSEE,Newbern,3327,265.0,20,48,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,25,0,50,0,0,9,1,1,0,0,0,0,8,8,0,16,3,25,7,0,2,19,10,0,0,0,0,0,0,0,0,1
2957,TENNESSEE,New Johnsonville,1878,72.0,0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,10,1,0,3,3,2,0,0,0,2,4,8,1,4,1,2,0,0,0,8,5,0,0,0,0,0,0,0,0,0
2958,TENNESSEE,New Market,1359,27.0,1,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6,0,0,0,3,2,0,0,0,0,0,0,0,0,0
2959,TENNESSEE,Newport,6865,1475.0,87,135,140,0,0,0,0,0,0,3,1,1,0,4,0,0,0,1,0,69,38,142,35,1,44,49,7,0,11,0,1,227,152,6,56,18,44,21,5,0,103,70,0,0,0,0,0,1,0,0,3
2960,TENNESSEE,New Tazewell,2953,117.0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,0,0,2,0,0,0,0,0,1,44,6,0,3,0,6,0,0,0,11,15,0,0,0,0,0,0,0,0,1
2961,TENNESSEE,Niota,718,66.0,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,8,0,0,0,1,0,0,0,0,0,2,2,0,4,2,5,8,0,0,6,6,0,0,0,0,0,0,0,0,0
2962,TENNESSEE,Nolensville,6562,166.0,4,17,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,4,27,1,0,5,6,14,0,0,0,0,0,11,0,14,1,25,0,2,1,2,3,0,0,0,0,0,0,0,0,2
2963,TENNESSEE,Oakland,7495,167.0,4,20,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,7,13,12,1,0,0,4,1,0,0,1,0,25,4,0,33,1,18,2,1,0,9,4,0,0,0,0,1,0,0,0,3
2964,TENNESSEE,Oak Ridge,29297,21.0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0
2965,TENNESSEE,Obion,1078,77.0,3,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,1,0,0,0,0,0,2,11,0,7,1,10,2,1,0,6,1,0,0,0,0,0,0,0,0,1
2966,TENNESSEE,Oliver Springs,3233,281.0,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,15,0,0,0,4,2,0,0,0,0,41,32,0,10,0,4,7,0,0,60,53,0,0,0,0,0,0,0,0,4
2967,TENNESSEE,Oneida,3707,453.0,31,38,31,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,22,5,33,1,0,9,5,6,0,1,0,0,53,35,1,12,2,13,4,0,4,78,60,0,0,0,0,1,0,0,1,3
2968,TENNESSEE,Paris,10152,1025.0,48,99,9,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,104,17,82,6,0,31,6,8,0,3,0,1,174,61,1,66,15,62,12,4,1,120,83,0,0,0,0,0,0,0,0,6
2969,TENNESSEE,Parsons,2336,131.0,2,20,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,13,4,2,0,0,4,21,0,0,0,1,0,4,1,0,2,2,12,5,0,2,18,9,0,0,0,0,0,0,0,0,1
2970,TENNESSEE,Pigeon Forge,6196,1112.0,36,123,35,0,0,0,0,0,0,5,11,0,1,10,3,0,3,5,0,73,31,77,40,1,30,30,8,0,8,3,0,50,80,9,118,24,62,52,6,14,90,64,0,0,0,0,1,0,0,0,9
2971,TENNESSEE,Pikeville,1630,117.0,7,20,3,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,15,2,18,0,0,4,2,2,0,0,0,0,0,12,0,4,1,7,3,0,0,5,7,0,0,0,0,0,0,0,0,0
2972,TENNESSEE,Plainview,2061,80.0,2,15,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,18,1,10,0,0,0,0,0,0,0,0,0,5,7,0,3,1,7,3,0,0,1,1,0,0,0,0,0,0,0,0,0
2973,TENNESSEE,Pleasant View,4280,120.0,2,17,13,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,7,4,10,0,0,1,7,6,0,0,0,0,6,8,0,17,4,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0
2974,TENNESSEE,Portland,12396,883.0,51,152,3,0,0,0,0,0,0,5,2,0,0,4,5,1,4,1,0,51,24,90,5,1,17,15,6,0,0,0,1,56,49,0,33,15,29,15,4,1,127,100,0,0,0,0,1,0,0,0,15
2975,TENNESSEE,Pulaski,7570,980.0,38,168,9,0,0,0,0,0,0,5,6,1,2,0,0,0,0,0,0,61,41,135,0,0,51,9,4,0,0,0,0,113,62,0,31,7,71,9,7,2,113,29,0,0,0,0,0,0,0,0,6
2976,TENNESSEE,Puryear,670,11.0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2977,TENNESSEE,Red Bank,11814,1147.0,56,146,11,0,0,0,0,0,0,5,8,4,0,4,2,2,0,3,0,64,16,71,0,1,11,10,17,0,1,2,1,66,42,0,65,14,90,20,12,8,213,164,0,0,0,0,1,0,0,0,17
2978,TENNESSEE,Red Boiling Springs,1141,97.0,4,12,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,8,0,15,0,0,1,0,0,0,0,0,0,2,10,1,5,4,3,0,1,0,8,8,0,0,0,0,0,0,0,0,2
2979,TENNESSEE,Ridgely,1718,78.0,6,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,1,12,0,0,0,2,0,0,0,0,0,2,12,0,7,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,TENNESSEE,Ridgetop,1950,23.0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
2981,TENNESSEE,Ripley,8216,976.0,76,137,46,1,0,0,0,0,0,2,1,1,1,3,0,0,0,3,0,163,16,136,6,1,37,15,8,0,1,0,0,42,46,1,43,71,48,20,13,0,20,13,0,0,0,0,1,0,0,0,4
2982,TENNESSEE,Rockwood,5396,797.0,25,85,39,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,82,9,70,0,0,0,40,2,0,0,1,0,122,11,0,18,6,120,17,2,0,81,62,0,0,0,0,0,0,0,0,1
2983,TENNESSEE,Rocky Top,1769,197.0,11,29,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,26,3,28,2,0,1,3,1,0,1,0,0,15,16,0,11,2,19,17,0,0,4,1,0,0,0,0,0,0,0,0,1
2984,TENNESSEE,Rogersville,4401,521.0,18,50,18,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,64,23,48,6,0,26,31,3,0,0,0,0,92,32,3,21,15,16,9,6,0,15,15,0,0,0,0,0,0,0,0,4
2985,TENNESSEE,Rossville,714,31.0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,2,1,0,1,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2986,TENNESSEE,Rutherford,1108,41.0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,4,5,0,0,0,0,0,0,0,0,0
2987,TENNESSEE,Rutledge,1176,44.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,1,4,1,2,0,8,1,0,0,5,9,0,0,0,0,0,0,0,0,2
2988,TENNESSEE,Saltillo,505,21.0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2989,TENNESSEE,Savannah,7069,1322.0,48,203,116,0,0,0,0,0,0,8,4,3,2,11,0,0,0,5,0,74,41,120,4,0,74,59,6,0,3,0,0,139,94,0,89,13,93,17,4,0,57,32,0,0,0,0,0,0,0,0,3
2990,TENNESSEE,Selmer,4543,557.0,31,102,62,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,38,15,40,6,1,17,7,2,0,1,0,1,43,31,0,29,1,22,4,3,0,56,34,0,0,0,0,0,0,0,0,7
2991,TENNESSEE,Sevierville,16759,1946.0,52,184,54,0,0,0,0,0,0,1,7,2,1,12,4,0,4,0,0,51,72,107,31,0,146,58,10,0,0,0,0,419,121,4,158,27,59,35,15,19,148,125,0,0,0,0,0,0,0,0,20
2992,TENNESSEE,Sharon,913,56.0,7,9,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,3,1,0,0,0,0,1,7,0,2,1,6,0,1,0,4,1,0,0,0,0,1,0,0,0,0
2993,TENNESSEE,Shelbyville,21205,1974.0,134,422,160,1,0,0,0,0,0,8,5,1,1,12,2,0,2,3,0,145,48,209,2,0,68,36,8,0,0,2,0,128,98,0,115,29,152,33,12,0,85,40,0,0,0,0,3,0,0,0,10
2994,TENNESSEE,Signal Mountain,8579,97.0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,12,0,0,5,0,5,0,0,0,0,0,6,0,14,4,6,0,0,0,17,10,0,0,0,0,0,0,0,0,0
2995,TENNESSEE,Smithville,4694,367.0,10,45,14,1,0,0,0,0,0,4,1,0,1,1,0,0,0,0,0,28,6,40,2,0,5,20,1,0,0,0,0,33,36,1,36,7,25,6,2,0,25,14,0,0,0,0,0,0,0,0,3
2996,TENNESSEE,Smyrna,46659,3353.0,148,517,81,0,0,0,0,0,0,15,16,0,1,16,4,0,4,5,1,180,66,331,0,0,17,95,106,2,14,0,0,382,60,2,132,45,455,49,25,1,339,210,0,0,0,0,4,0,0,0,30
2997,TENNESSEE,Sneedville,1354,142.0,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,19,1,0,1,3,3,0,0,0,0,5,11,0,9,0,38,2,0,0,18,7,0,0,0,0,0,0,0,0,1
2998,TENNESSEE,Soddy-Daisy,13250,931.0,24,62,8,1,0,0,0,0,0,2,3,1,0,3,1,0,1,0,0,44,13,24,12,0,13,4,4,1,0,0,0,130,68,0,41,4,34,24,3,9,230,151,0,0,0,0,1,0,0,0,15
2999,TENNESSEE,Somerville,3107,366.0,13,58,41,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,36,13,46,1,0,0,4,7,1,4,2,1,16,8,0,23,4,26,8,5,0,30,7,0,0,0,0,0,0,0,0,5
3000,TENNESSEE,South Carthage,1324,91.0,3,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,11,0,0,1,1,0,0,0,0,0,8,3,0,7,7,6,1,1,0,6,1,0,0,0,0,0,0,0,0,2
3001,TENNESSEE,South Fulton,2267,152.0,8,28,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,17,0,27,2,0,1,1,1,0,1,0,0,2,3,0,9,1,14,2,2,0,10,5,0,0,0,0,0,0,0,0,2
3002,TENNESSEE,South Pittsburg,3111,116.0,9,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,1,11,0,0,3,2,0,0,0,1,0,5,7,0,2,2,4,3,3,0,11,7,0,0,0,0,0,0,0,0,3
3003,TENNESSEE,Sparta,5114,715.0,10,64,38,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,62,17,61,1,1,12,8,12,0,2,0,1,145,53,1,19,13,44,9,1,0,65,67,0,0,0,0,1,0,0,0,3
3004,TENNESSEE,Spencer,1629,168.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,2,0,0,1,0,0,3,4,0,1,1,1,1,0,0,71,69,0,0,0,0,0,0,0,0,3
3005,TENNESSEE,Spring City,2016,129.0,4,20,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15,3,13,0,0,1,3,0,0,0,0,0,3,0,0,4,0,26,1,1,0,22,8,0,0,0,0,0,0,0,0,2
3006,TENNESSEE,Springfield,16817,1598.0,79,313,67,0,0,0,0,0,0,1,17,0,0,7,2,0,2,1,0,58,30,129,13,0,51,18,17,0,0,0,1,348,106,0,63,17,43,36,41,2,89,28,1,0,0,0,1,0,0,0,17
3007,TENNESSEE,Spring Hill,35658,1137.0,40,204,30,0,0,0,0,0,0,5,6,2,0,4,2,0,2,2,0,47,14,131,10,1,41,30,42,0,7,3,0,100,50,0,127,8,41,11,2,1,98,63,0,0,0,0,2,0,0,0,11
3008,TENNESSEE,St. Joseph,786,14.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0
3009,TENNESSEE,Surgoinsville,1799,33.0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,1,3,0,0,0,0,0,0,7,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3010,TENNESSEE,Sweetwater,5892,781.0,33,108,17,0,0,0,0,0,0,4,0,1,0,2,1,1,0,1,0,92,14,72,12,0,43,34,12,0,0,0,0,56,50,3,37,8,71,34,6,4,38,23,0,0,0,0,0,0,0,0,4
3011,TENNESSEE,Tazewell,2170,390.0,10,38,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,9,18,0,0,14,3,0,0,1,0,0,26,14,0,10,10,6,5,1,0,104,81,0,0,1,0,0,0,0,0,8
3012,TENNESSEE,Tellico Plains,921,67.0,5,5,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,7,0,0,1,0,2,0,0,0,0,0,3,0,5,0,4,3,0,1,14,4,0,0,0,0,0,0,0,0,1
3013,TENNESSEE,Tiptonville,4367,130.0,7,25,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,13,8,14,3,0,10,1,1,0,0,0,0,5,10,0,10,0,6,1,1,0,4,2,0,0,0,0,0,0,0,0,4
3014,TENNESSEE,Townsend,452,23.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0,0,1,2,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,TENNESSEE,Tracy City,1433,57.0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,1,15,2,2,0,4,3,0,0,0,0,0,0,0,0,0
3016,TENNESSEE,Trenton,4130,261.0,13,52,32,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,17,3,11,1,0,0,0,1,0,0,0,1,14,26,0,4,3,47,2,1,0,14,8,0,0,0,0,0,0,0,0,4
3017,TENNESSEE,Trezevant,850,63.0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,7,0,0,1,3,0,0,0,0,0,2,3,0,5,2,22,0,0,0,1,2,0,0,0,0,1,0,0,0,1
3018,TENNESSEE,Troy,1321,78.0,5,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,8,0,0,2,1,0,0,0,0,0,11,3,1,3,1,6,4,0,1,6,2,0,0,0,0,0,0,0,0,0
3019,TENNESSEE,Tullahoma,18966,1649.0,79,331,88,0,1,0,0,0,0,4,5,0,0,3,0,0,0,3,0,84,37,194,10,0,60,25,11,0,0,0,1,190,113,1,65,27,75,27,7,2,106,81,0,0,0,0,4,0,0,0,15
3020,TENNESSEE,Tusculum,2663,21.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,7,2,0,0,0,0,0,0,0,0,1
3021,TENNESSEE,Union City,10604,1396.0,65,202,64,0,0,0,0,0,0,4,4,1,0,8,1,1,0,0,0,105,20,140,11,0,65,40,1,0,1,0,0,133,88,4,57,23,136,30,12,3,110,49,0,0,0,0,0,0,0,0,18
3022,TENNESSEE,Vonore,1476,183.0,9,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,16,0,0,0,1,3,0,1,0,0,6,18,0,6,3,20,2,0,0,27,17,0,0,0,0,0,0,0,0,0
3023,TENNESSEE,Wartburg,903,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,15,4,0,0,0,0,0,0,0,0,1
3024,TENNESSEE,Watertown,1525,40.0,6,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,1,0,0,3,0,0,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3025,TENNESSEE,Waverly,4090,322.0,12,20,0,0,1,0,0,0,0,0,1,0,2,4,0,0,0,0,0,8,10,9,0,0,9,17,2,0,0,0,0,62,21,0,6,0,14,6,0,0,62,54,0,0,0,0,0,0,0,0,2
3026,TENNESSEE,Waynesboro,2414,121.0,7,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,6,0,0,2,1,7,0,0,0,0,4,7,1,3,0,15,1,0,1,11,5,0,0,0,0,0,0,0,0,2
3027,TENNESSEE,Westmoreland,2300,130.0,4,27,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,12,0,0,3,0,0,0,0,0,0,3,13,0,9,1,6,2,1,0,19,12,0,0,0,0,0,0,0,0,2
3028,TENNESSEE,White Bluff,3363,149.0,14,23,20,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,8,1,7,0,2,4,5,3,0,0,0,0,5,4,0,13,1,14,9,0,0,8,1,0,0,0,0,1,0,0,0,1
3029,TENNESSEE,White House,11233,783.0,27,100,50,0,0,0,0,0,0,1,2,2,0,5,1,0,1,3,0,34,18,97,5,0,28,23,1,0,8,2,0,89,45,1,53,16,34,12,2,0,61,54,0,0,0,0,2,0,0,0,6
3030,TENNESSEE,White Pine,2235,191.0,1,15,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,3,19,0,0,0,2,6,0,1,0,0,25,14,2,3,2,22,2,0,0,35,22,0,0,0,0,0,0,1,0,0
3031,TENNESSEE,Whiteville,4530,115.0,5,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,17,0,0,2,1,2,0,0,0,0,15,0,0,4,2,16,5,2,0,5,3,0,0,0,0,1,0,0,0,0
3032,TENNESSEE,Whitwell,1721,73.0,5,17,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,1,0,0,1,0,4,4,0,2,1,3,1,0,2,14,6,0,0,0,0,0,0,0,0,0
3033,TENNESSEE,Winchester,8555,886.0,52,153,69,0,0,0,0,0,0,7,2,0,0,2,1,0,1,1,0,44,27,69,11,0,18,7,5,0,6,0,0,58,60,1,49,17,41,18,3,2,106,44,0,0,0,0,2,0,0,0,10
3034,TENNESSEE,Winfield,951,107.0,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,1,0,0,39,33,0,0,0,0,0,0,0,0,2
3035,TENNESSEE,Woodbury,2743,145.0,8,17,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13,1,19,1,0,5,2,0,0,1,0,0,9,5,0,5,1,10,4,0,0,18,19,0,0,0,0,0,0,0,0,2
3036,TENNESSEE,Austin Peay State University,10111,166.0,2,12,10,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,10,1,27,0,0,2,0,0,0,0,0,0,0,26,0,15,2,9,2,0,0,26,17,0,0,0,0,0,0,0,0,1
3037,TENNESSEE,Chattanooga State Community College,9332,43.0,2,3,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13,0,1,0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,1
3038,TENNESSEE,Christian Brothers University,1667,50.0,2,2,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,13,0,0,0,0,1,0,0,0,0,1,11,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3039,TENNESSEE,Cleveland State Community College,3522,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,TENNESSEE,East Tennessee State University,14434,191.0,2,12,8,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2,0,7,0,42,0,0,0,0,0,0,0,1,0,0,46,1,7,1,9,0,1,0,21,22,0,0,0,0,0,0,0,0,4
3041,TENNESSEE,Jackson State Community College,4924,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
